2023-05-29 16:49:50,136 [ 1] INFO  Unity: LoadingManager start
2023-05-29 16:51:06,540 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:06,640 [ 1] INFO  Unity: SetDirection:(12, -99, 0)
2023-05-29 16:51:06,641 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:06,746 [ 1] INFO  Unity: SetDirection:(30, -95, 0)
2023-05-29 16:51:06,746 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:06,928 [ 1] INFO  Unity: SetDirection:(46, -89, 0)
2023-05-29 16:51:06,929 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:07,817 [ 1] INFO  Unity: Stop
2023-05-29 16:51:07,818 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:08,247 [ 1] INFO  Unity: MoveBack
2023-05-29 16:51:08,247 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:-300
2023-05-29 16:51:08,516 [ 1] INFO  Unity: Stop
2023-05-29 16:51:08,517 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:08,600 [ 1] INFO  Unity: MoveForward
2023-05-29 16:51:08,601 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:08,761 [ 1] INFO  Unity: SetDirection:(29, -96, 0)
2023-05-29 16:51:08,761 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:08,862 [ 1] INFO  Unity: SetDirection:(9, -100, 0)
2023-05-29 16:51:08,863 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:08,952 [ 1] INFO  Unity: SetDirection:(-9, -100, 0)
2023-05-29 16:51:08,952 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:09,044 [ 1] INFO  Unity: SetDirection:(-29, -96, 0)
2023-05-29 16:51:09,044 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:09,126 [ 1] INFO  Unity: SetDirection:(-46, -89, 0)
2023-05-29 16:51:09,127 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:09,231 [ 1] INFO  Unity: SetDirection:(-63, -78, 0)
2023-05-29 16:51:09,232 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:09,311 [ 1] INFO  Unity: SetDirection:(-76, -66, 0)
2023-05-29 16:51:09,311 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:09,394 [ 1] INFO  Unity: SetDirection:(-86, -51, 0)
2023-05-29 16:51:09,394 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:09,415 [ 1] INFO  Unity: Stop
2023-05-29 16:51:09,416 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:09,497 [ 1] INFO  Unity: SetDirection:(-95, -32, 0)
2023-05-29 16:51:09,498 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:09,600 [ 1] INFO  Unity: SetDirection:(-99, -12, 0)
2023-05-29 16:51:09,601 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:09,703 [ 1] INFO  Unity: SetDirection:(-100, 9, 0)
2023-05-29 16:51:09,703 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:09,797 [ 1] INFO  Unity: SetDirection:(-96, 29, 0)
2023-05-29 16:51:09,798 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:09,883 [ 1] INFO  Unity: SetDirection:(-89, 46, 0)
2023-05-29 16:51:09,884 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:09,983 [ 1] INFO  Unity: SetDirection:(-78, 63, 0)
2023-05-29 16:51:09,983 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:10,097 [ 1] INFO  Unity: SetDirection:(-64, 76, 0)
2023-05-29 16:51:10,098 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:10,303 [ 1] INFO  Unity: MoveForward
2023-05-29 16:51:10,304 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:10,470 [ 1] INFO  Unity: SetPosition:(5303, 3379, 800)
2023-05-29 16:51:10,471 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:10,492 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5255, 3501, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:10,493 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5255,3501,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:10,820 [ 1] INFO  Unity: SetPosition:(5243, 3411, 800)
2023-05-29 16:51:10,821 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:10,866 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5250, 3552, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:10,867 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5250,3552,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:10,948 [ 1] INFO  Unity: SetDirection:(-49, 87, 0)
2023-05-29 16:51:10,949 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:11,080 [ 1] INFO  Unity: SetDirection:(-32, 95, 0)
2023-05-29 16:51:11,081 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:11,181 [ 1] INFO  Unity: SetDirection:(-13, 99, 0)
2023-05-29 16:51:11,181 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:11,284 [ 1] INFO  Unity: SetDirection:(7, 100, 0)
2023-05-29 16:51:11,284 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:11,455 [ 1] INFO  Unity: SetDirection:(25, 97, 0)
2023-05-29 16:51:11,455 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:11,487 [ 1] INFO  Unity: Stop
2023-05-29 16:51:11,487 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:11,499 [ 1] INFO  Unity: MoveBack
2023-05-29 16:51:11,500 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:-300
2023-05-29 16:51:11,502 [ 1] INFO  Unity: SetPosition:(5151, 3555, 800)
2023-05-29 16:51:11,502 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:-300
2023-05-29 16:51:12,124 [ 1] INFO  Unity: SetDirection:(42, 91, 0)
2023-05-29 16:51:12,125 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:-300
2023-05-29 16:51:12,207 [ 1] INFO  Unity: Stop
2023-05-29 16:51:12,208 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:12,257 [ 1] INFO  Unity: SetDirection:(58, 81, 0)
2023-05-29 16:51:12,258 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:12,558 [ 1] INFO  Unity: MoveForward
2023-05-29 16:51:12,558 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,158 [ 1] INFO  Unity: SetDirection:(72, 69, 0)
2023-05-29 16:51:13,159 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,222 [ 1] INFO  Unity: SetPosition:(5175, 3507, 800)
2023-05-29 16:51:13,222 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,341 [ 1] INFO  Unity: SetDirection:(84, 55, 0)
2023-05-29 16:51:13,341 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,411 [ 1] INFO  Unity: SetPosition:(5166, 3526, 800)
2023-05-29 16:51:13,412 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,431 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5292, 3584, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:13,431 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5292,3584,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:13,771 [ 1] INFO  Unity: SetPosition:(5203, 3584, 800)
2023-05-29 16:51:13,772 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,813 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5343, 3595, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:13,814 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5343,3595,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:13,873 [ 1] INFO  Unity: SetDirection:(92, 38, 0)
2023-05-29 16:51:13,873 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:13,974 [ 1] INFO  Unity: SetDirection:(98, 21, 0)
2023-05-29 16:51:13,974 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,054 [ 1] INFO  Unity: SetDirection:(100, 3, 0)
2023-05-29 16:51:14,054 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,159 [ 1] INFO  Unity: SetDirection:(98, -17, 0)
2023-05-29 16:51:14,160 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,161 [ 1] INFO  Unity: SetPosition:(5266, 3640, 800)
2023-05-29 16:51:14,162 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,180 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5391, 3580, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:14,181 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5391,3580,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:14,246 [ 1] INFO  Unity: SetDirection:(94, -34, 0)
2023-05-29 16:51:14,247 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,360 [ 1] INFO  Unity: SetDirection:(86, -51, 0)
2023-05-29 16:51:14,361 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,490 [ 1] INFO  Unity: SetPosition:(5328, 3641, 800)
2023-05-29 16:51:14,491 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,532 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5434, 3554, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:14,533 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5434,3554,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:14,823 [ 1] INFO  Unity: SetPosition:(5393, 3633, 800)
2023-05-29 16:51:14,824 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:14,876 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5474, 3517, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:14,876 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5474,3517,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:15,249 [ 1] INFO  Unity: SetPosition:(5502, 3609, 800)
2023-05-29 16:51:15,250 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:15,279 [ 1] INFO  Unity: OnEntityChanged : ID:9,POS:(5483, 3466, 800) DIR:(23, -97, 0) SPD:0
2023-05-29 16:51:15,280 [ 1] INFO  Unity: MapEntityUpdateResponse:Entity1
[0]evt:None entity:(9:pos:(5483,3466,800),dir:(23,-97,0),spd:0

2023-05-29 16:51:15,359 [ 1] INFO  Unity: SetDirection:(75, -66, 0)
2023-05-29 16:51:15,360 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:300
2023-05-29 16:51:15,612 [ 1] INFO  Unity: Stop
2023-05-29 16:51:15,612 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:0
2023-05-29 16:51:15,622 [ 1] INFO  Unity: MoveBack
2023-05-29 16:51:15,623 [ 1] INFO  Unity: MapEntityUpdateRequest: ID:10,POS:SkillBridge.Message.NVector3 DIR:SkillBridge.Message.NVector3 SPD:-300
2023-05-29 16:51:16,626 [ 1] INFO  Unity: Stop
